times,winds,temps,intensity,angle1,angle2
19.3344,-97.56,744.91,189.64,134.9,-45.0
19.7159,-57.71,575.84,114.9,134.9,-45.0
19.7681,-77.2,559.16,121.64,134.9,-45.0
19.8203,-99.59,435.57,109.25,134.9,-45.0
19.8726,-89.57,750.83,125.08,134.9,-45.0
20.2541,155.42,472.56,124.24,134.9,-45.0
20.3063,113.67,326.71,56.07,134.9,-45.0
20.3585,104.08,587.73,147.97,134.9,-45.0
20.4107,-97.95,403.43,89.7,134.9,-45.0
20.7924,101.43,549.18,155.78,134.9,-45.0
20.8446,-93.07,434.91,122.43,134.9,-45.0
20.8968,111.5,375.43,100.56,134.9,-45.0
20.949,-83.13,377.65,119.93,134.9,-45.0
21.3306,104.79,758.43,153.23,134.9,-45.0
21.3828,-98.66,618.33,148.24,134.9,-45.0
21.4351,-75.38,532.97,154.66,134.9,-45.0
21.4873,-92.43,584.3,161.12,134.9,-45.0
21.8689,-77.84,554.62,196.02,134.9,-45.0
21.9211,-76.94,580.12,201.84,134.9,-45.0
21.9733,-82.02,743.58,214.41,134.9,-45.0
22.0256,-98.12,615.3,215.32,134.9,-45.0
22.4073,-88.41,664.93,235.95,134.9,-45.0
22.4596,-80.96,689.8,246.94,134.9,-45.0
22.5118,-89.99,708.67,254.61,134.9,-45.0
22.5641,-99.61,727.17,269.28,134.9,-45.0
22.9455,-57.64,672.32,392.37,134.9,-45.0
22.9977,-82.23,761.69,417.48,134.9,-45.0
23.05,-69.09,698.08,428.68,134.9,-45.0
23.1022,-97.39,717.41,450.27,134.9,-45.0
23.4838,-85.93,698.8,619.23,134.9,-45.0
23.536,-79.86,712.01,686.93,134.9,-45.0
23.5883,-89.3,717.41,728.73,134.9,-45.0
23.6405,-85.17,723.14,787.28,134.9,-45.0
24.022,-75.87,742.23,1122.12,134.9,-45.0
24.0743,-75.99,764.82,1187.89,134.9,-45.0
24.1265,-78.24,834.33,462.31,134.9,-45.0
24.1787,-76.7,,,134.9,-45.0
24.5602,-75.88,930.27,,134.9,-45.0
24.6125,-85.46,,,134.9,-45.0
24.6647,-73.28,818.2,,134.9,-45.0
24.7169,-69.39,388.64,,134.9,-45.0
25.0984,-63.73,760.22,993.24,134.9,-45.0
25.1506,-53.49,764.76,919.92,134.9,-45.0
25.2028,-42.74,772.34,857.99,134.9,-45.0
25.255,-46.14,736.1,827.19,134.9,-45.0
25.6366,-50.83,1002.32,,134.9,-45.0
25.6888,-47.03,,,134.9,-45.0
25.7411,-43.9,760.37,660.08,134.9,-45.0
25.7933,-47.35,831.15,631.99,134.9,-45.0
26.1749,-45.7,794.47,462.13,134.9,-45.0
26.2271,144.73,405.93,313.03,134.9,-45.0
26.2794,-37.39,701.49,307.21,134.9,-45.0
26.3316,-28.66,603.33,416.64,134.9,-45.0
26.7132,-41.8,628.98,226.43,134.9,-45.0
26.7654,-56.49,668.59,215.77,134.9,-45.0
26.8177,-70.7,582.99,179.98,134.9,-45.0
26.8699,-89.29,793.88,180.15,134.9,-45.0
27.2515,-93.64,407.45,60.8,134.9,-45.0
27.3038,111.42,269.67,58.16,134.9,-45.0
27.356,116.62,257.2,45.04,134.9,-45.0
27.4082,-87.96,324.74,35.03,134.9,-45.0
27.7898,-31.69,162.61,31.84,134.9,-45.0
27.842,122.75,201.36,35.03,134.9,-45.0
27.8943,-16.49,296.89,37.68,134.9,-45.0
27.9465,-70.7,395.94,30.81,134.9,-45.0
28.3282,155.37,270.78,28.58,134.9,-45.0
28.3804,112.68,304.1,23.28,134.9,-45.0
28.4326,-31.92,1026.36,20.13,134.9,-45.0
28.4848,169.29,1245.0,16.91,134.9,-45.0
28.8665,-69.23,181.81,18.83,134.9,-45.0
28.9188,1.2,911.28,22.55,134.9,-45.0
28.971,-22.24,227.34,23.41,134.9,-45.0
29.0232,0.45,275.78,29.64,134.9,-45.0
29.4048,3.32,854.13,182.81,134.9,-45.0
29.457,11.0,796.99,339.14,134.9,-45.0
29.5092,3.33,751.92,392.74,134.9,-45.0
29.5615,-0.3,837.99,550.96,134.9,-45.0
18.9148,69.29,826.53,468.31,147.5,39.9
19.453,84.0,732.72,263.28,147.5,39.9
19.9912,39.6,619.05,238.8,147.5,39.9
20.5295,27.96,717.66,170.42,147.5,39.9
21.0678,40.76,488.62,237.56,147.5,39.9
21.606,50.99,690.77,283.26,147.5,39.9
22.1444,52.07,678.97,342.37,147.5,39.9
22.6826,49.22,766.63,449.59,147.5,39.9
23.2209,59.51,711.18,585.93,147.5,39.9
23.7591,49.57,739.38,819.34,147.5,39.9
24.2974,54.97,753.01,998.39,147.5,39.9
24.8356,50.46,744.84,1286.71,147.5,39.9
25.3737,38.47,738.52,696.06,147.5,39.9
25.9121,35.63,761.91,555.45,147.5,39.9
26.4503,38.72,691.29,348.51,147.5,39.9
26.9887,19.97,495.32,126.86,147.5,39.9
27.527,154.04,291.06,34.9,147.5,39.9
28.0653,-57.12,253.61,49.9,147.5,39.9
28.6039,79.72,785.0,15.82,147.5,39.9
29.1419,13.36,478.83,75.94,147.5,39.9
29.6802,24.37,777.94,1192.45,147.5,39.9
