times,winds,temps,intensity,angle1,angle2
26.2602,8.45,800.33,347.08,134.9,-45.0
26.3123,-16.21,920.28,459.73,134.9,-45.0
26.6938,-12.5,779.61,454.95,134.9,-45.0
26.746,-12.04,825.4,366.75,134.9,-45.0
26.7981,-13.01,793.77,408.29,134.9,-45.0
26.8503,-30.07,822.78,446.41,134.9,-45.0
27.2318,-15.41,773.76,278.87,134.9,-45.0
27.2839,10.83,914.85,234.31,134.9,-45.0
27.3361,-16.08,794.63,270.96,134.9,-45.0
27.3883,-15.18,582.7,231.52,134.9,-45.0
27.7697,-27.76,651.04,182.15,134.9,-45.0
27.8219,-36.05,624.64,234.08,134.9,-45.0
27.8741,33.25,780.87,173.02,134.9,-45.0
27.9263,-38.27,611.59,170.45,134.9,-45.0
28.3077,-21.27,642.02,162.76,134.9,-45.0
28.3599,4.87,650.45,136.27,134.9,-45.0
28.4121,-35.65,741.07,170.83,134.9,-45.0
28.4643,46.71,894.58,128.15,134.9,-45.0
28.8457,-39.4,375.14,67.25,134.9,-45.0
28.8979,-15.72,484.48,72.65,134.9,-45.0
28.95,-12.37,407.5,49.86,134.9,-45.0
29.0023,-53.59,618.26,68.96,134.9,-45.0
29.3837,-24.13,620.23,198.76,134.9,-45.0
29.4359,-29.33,652.46,259.79,134.9,-45.0
29.4881,-25.59,684.8,340.61,134.9,-45.0
29.5403,-28.32,662.88,481.55,134.9,-45.0
18.8992,12.44,1109.44,,147.5,39.9
19.4371,5.08,886.42,360.0,147.5,39.9
19.9751,14.75,973.06,600.59,147.5,39.9
20.513,45.55,883.71,1229.81,147.5,39.9
21.051,14.54,1063.23,1409.0,147.5,39.9
21.589,24.83,846.53,1166.97,147.5,39.9
22.127,16.77,824.73,788.96,147.5,39.9
22.665,18.02,861.41,779.23,147.5,39.9
23.203,22.06,866.03,693.03,147.5,39.9
23.741,20.63,775.15,550.5,147.5,39.9
24.279,71.08,787.93,737.1,147.5,39.9
24.8171,54.88,862.97,756.66,147.5,39.9
25.355,58.15,817.58,674.92,147.5,39.9
25.893,7.57,863.29,524.13,147.5,39.9
26.431,11.8,898.22,462.3,147.5,39.9
26.969,28.57,746.06,331.9,147.5,39.9
27.5071,5.11,651.38,212.99,147.5,39.9
28.045,17.81,660.61,155.42,147.5,39.9
28.583,-59.42,694.54,94.25,147.5,39.9
29.121,-33.29,663.15,111.2,147.5,39.9
29.6588,-13.87,730.31,875.32,147.5,39.9
