times,winds,temps,intensity,angle1,angle2
19.8545,116.61,905.97,271.92,134.9,-45.0
20.233,104.82,888.22,262.08,134.9,-45.0
20.2848,126.03,953.51,318.82,134.9,-45.0
20.3368,106.35,958.65,325.35,134.9,-45.0
20.3885,116.05,1057.79,333.58,134.9,-45.0
20.767,102.89,987.8,490.08,134.9,-45.0
20.8189,-79.49,937.62,428.58,134.9,-45.0
20.8707,-90.09,983.66,492.73,134.9,-45.0
20.9226,-79.21,937.41,448.66,134.9,-45.0
21.3011,-77.49,910.39,743.97,134.9,-45.0
21.3529,-83.91,957.07,794.22,134.9,-45.0
21.4048,-81.65,940.6,855.14,134.9,-45.0
21.4566,-63.85,893.56,925.89,134.9,-45.0
21.8351,-67.88,928.63,1432.69,134.9,-45.0
21.887,-70.73,983.95,1403.04,134.9,-45.0
21.9388,-68.64,914.74,1403.44,134.9,-45.0
21.9907,-64.55,866.01,1493.01,134.9,-45.0
22.3691,-68.93,978.84,1899.65,134.9,-45.0
22.421,-66.72,892.26,1750.08,134.9,-45.0
22.4728,-69.01,890.06,1801.43,134.9,-45.0
22.5247,-64.79,941.3,1847.21,134.9,-45.0
22.9032,-80.91,994.81,1515.73,134.9,-45.0
22.9552,-80.92,850.36,1359.78,134.9,-45.0
23.0069,-74.72,910.25,1486.3,134.9,-45.0
23.059,-76.49,837.57,1327.93,134.9,-45.0
23.4376,-64.65,956.95,1524.93,134.9,-45.0
23.4894,-62.28,867.37,1486.56,134.9,-45.0
23.5412,-58.5,942.74,1546.6,134.9,-45.0
23.593,-52.52,876.05,1487.93,134.9,-45.0
23.9716,-51.65,829.53,1213.72,134.9,-45.0
24.0234,-55.45,1000.01,1295.98,134.9,-45.0
24.0753,-64.34,1002.85,1271.62,134.9,-45.0
24.1271,-62.79,803.11,1148.73,134.9,-45.0
24.5056,-43.87,1031.83,1075.99,134.9,-45.0
24.5575,-47.63,823.44,996.12,134.9,-45.0
24.6093,-47.42,991.51,1049.89,134.9,-45.0
24.6612,-44.17,799.5,983.01,134.9,-45.0
25.0396,-33.18,914.27,907.75,134.9,-45.0
25.0915,-42.23,965.02,972.65,134.9,-45.0
25.1433,-38.39,946.17,906.34,134.9,-45.0
25.1952,-44.07,970.8,898.78,134.9,-45.0
25.5737,-33.83,927.67,674.25,134.9,-45.0
25.6255,-23.63,899.3,650.1,134.9,-45.0
25.6774,-38.57,863.01,686.89,134.9,-45.0
25.7292,-21.3,885.06,556.53,134.9,-45.0
26.1077,-23.24,840.62,379.65,134.9,-45.0
26.1596,-38.86,855.6,446.0,134.9,-45.0
26.2114,-40.42,812.54,445.78,134.9,-45.0
26.2633,-43.62,854.12,486.07,134.9,-45.0
26.6418,-6.32,875.23,320.97,134.9,-45.0
26.6937,-12.5,788.87,250.09,134.9,-45.0
26.7455,-26.43,745.0,278.34,134.9,-45.0
26.7973,-2.85,769.48,224.92,134.9,-45.0
27.1759,-8.35,731.44,160.5,134.9,-45.0
27.2277,-31.16,621.8,120.34,134.9,-45.0
27.2796,-12.84,770.89,160.41,134.9,-45.0
27.3314,-15.76,724.8,173.4,134.9,-45.0
27.7099,-7.42,497.66,123.06,134.9,-45.0
27.7618,-83.66,575.98,120.17,134.9,-45.0
27.8137,-8.79,578.33,120.63,134.9,-45.0
27.8655,-15.9,368.0,90.66,134.9,-45.0
28.244,53.23,289.94,36.66,134.9,-45.0
28.2958,50.55,449.0,36.96,134.9,-45.0
28.3477,26.76,399.56,45.94,134.9,-45.0
28.3995,-46.28,280.43,37.94,134.9,-45.0
28.778,144.51,211.0,17.55,134.9,-45.0
28.8298,-96.45,826.14,23.16,134.9,-45.0
28.8819,140.59,267.87,28.58,134.9,-45.0
28.9335,-59.23,506.35,29.95,134.9,-45.0
29.312,-77.53,769.59,169.84,134.9,-45.0
29.3639,-33.12,729.27,216.42,134.9,-45.0
29.4157,-15.41,680.68,261.97,134.9,-45.0
29.4676,-10.06,773.08,414.33,134.9,-45.0
18.904,90.09,913.6,648.95,147.5,39.9
19.438,66.86,928.44,461.27,147.5,39.9
19.972,80.61,860.28,469.21,147.5,39.9
20.5061,42.21,1015.59,688.88,147.5,39.9
21.0401,50.33,872.3,938.37,147.5,39.9
21.5742,60.11,860.43,1423.86,147.5,39.9
22.1082,58.57,1021.13,1624.74,147.5,39.9
22.6422,68.87,850.43,1471.99,147.5,39.9
23.1765,71.54,979.62,1407.18,147.5,39.9
23.7106,58.01,838.29,1061.7,147.5,39.9
24.2446,52.02,912.52,944.4,147.5,39.9
24.7787,51.32,827.13,609.25,147.5,39.9
25.3127,41.14,889.51,448.74,147.5,39.9
25.8468,24.85,814.36,374.4,147.5,39.9
26.3808,40.44,854.7,470.17,147.5,39.9
26.9149,0.66,643.19,190.41,147.5,39.9
27.449,7.8,673.02,168.81,147.5,39.9
27.983,-8.84,584.6,85.14,147.5,39.9
28.5171,182.14,311.47,32.55,147.5,39.9
29.0511,-20.92,409.3,45.19,147.5,39.9
29.5851,0.65,797.39,813.84,147.5,39.9
