times,winds,temps,intensity,angle1,angle2
24.4309,6.45,908.57,439.51,45.0,-45.0
24.9694,-3.85,930.31,325.93,45.0,-45.0
25.5078,4.86,871.82,366.73,45.0,-45.0
26.0463,-6.55,821.44,375.13,45.0,-45.0
18.5605,0.47,997.85,709.79,89.9,-45.0
19.0991,-1.33,810.31,240.34,89.9,-45.0
19.6374,13.76,933.91,194.0,89.9,-45.0
20.1758,4.55,946.06,208.36,89.9,-45.0
20.7143,8.33,877.97,248.11,89.9,-45.0
21.2526,18.91,926.16,351.29,89.9,-45.0
21.7911,-7.67,891.4,464.4,89.9,-45.0
22.3296,1.68,1026.06,536.29,89.9,-45.0
22.8681,12.19,930.55,527.43,89.9,-45.0
23.4065,-4.67,994.1,552.4,89.9,-45.0
23.9451,4.37,826.24,392.11,89.9,-45.0
24.4835,-4.14,962.15,432.83,89.9,-45.0
25.0219,6.29,817.05,323.57,89.9,-45.0
25.5604,14.83,854.54,354.7,89.9,-45.0
26.0989,7.74,773.29,381.66,89.9,-45.0
18.613,-7.65,1059.75,634.38,134.8,-45.0
18.6652,-14.71,971.09,495.56,134.8,-45.0
18.7175,-17.98,942.2,388.85,134.8,-45.0
18.7697,-11.57,946.93,380.06,134.8,-45.0
19.1515,12.84,984.94,235.92,134.8,-45.0
19.2037,21.39,760.39,214.32,134.8,-45.0
19.256,21.91,852.42,184.48,134.8,-45.0
19.3082,-2.55,936.44,219.64,134.8,-45.0
19.6899,-4.4,768.98,177.5,134.8,-45.0
19.7422,13.02,810.96,178.4,134.8,-45.0
19.7944,24.92,747.19,150.9,134.8,-45.0
19.8466,-13.24,799.04,160.58,134.8,-45.0
20.2283,-13.16,909.69,162.99,134.8,-45.0
20.2807,-22.03,887.47,179.74,134.8,-45.0
20.333,-27.04,948.37,196.95,134.8,-45.0
20.385,3.57,995.49,195.53,134.8,-45.0
20.7668,3.85,978.51,286.11,134.8,-45.0
20.8191,0.65,973.17,288.46,134.8,-45.0
20.8713,5.03,953.26,273.62,134.8,-45.0
20.9235,-0.09,857.64,242.1,134.8,-45.0
21.3052,-7.76,1038.94,324.92,134.8,-45.0
21.3574,-9.26,1049.93,367.6,134.8,-45.0
21.4097,-5.06,938.32,326.74,134.8,-45.0
21.4619,-2.58,1131.05,372.05,134.8,-45.0
21.8437,-3.42,1096.35,525.69,134.8,-45.0
21.8959,4.94,904.94,488.91,134.8,-45.0
21.9482,-1.43,1061.71,528.14,134.8,-45.0
22.0004,-1.52,1097.59,549.0,134.8,-45.0
22.3821,6.5,998.42,617.51,134.8,-45.0
22.4344,1.32,1022.73,604.69,134.8,-45.0
22.4866,0.26,1055.9,603.8,134.8,-45.0
22.5388,0.66,1033.83,588.88,134.8,-45.0
22.9206,2.26,1083.51,703.95,134.8,-45.0
22.9728,7.89,906.87,614.03,134.8,-45.0
23.0251,-1.07,1051.78,666.37,134.8,-45.0
23.0773,6.12,970.98,599.13,134.8,-45.0
23.4591,4.41,878.96,470.05,134.8,-45.0
23.5113,8.84,964.43,491.9,134.8,-45.0
23.5636,11.82,974.76,449.52,134.8,-45.0
23.6158,17.06,812.42,411.16,134.8,-45.0
23.9976,4.44,906.77,420.64,134.8,-45.0
24.0498,9.19,844.09,460.39,134.8,-45.0
24.1021,15.63,901.04,427.99,134.8,-45.0
24.1543,3.71,864.48,469.22,134.8,-45.0
24.536,11.48,854.78,415.77,134.8,-45.0
24.5883,5.31,944.45,399.92,134.8,-45.0
24.6405,7.77,821.17,383.61,134.8,-45.0
24.6928,8.48,951.63,346.19,134.8,-45.0
25.0745,-6.11,967.18,337.77,134.8,-45.0
25.1267,0.05,897.56,349.11,134.8,-45.0
25.1789,-9.45,947.89,305.98,134.8,-45.0
25.2312,-12.74,924.43,296.69,134.8,-45.0
25.6129,-6.74,853.81,407.86,134.8,-45.0
25.6652,-20.84,939.24,419.82,134.8,-45.0
25.7174,-0.35,891.42,426.3,134.8,-45.0
25.7697,7.76,851.93,363.42,134.8,-45.0
26.1514,-1.55,829.19,392.57,134.8,-45.0
26.2037,-9.1,799.55,388.27,134.8,-45.0
26.2559,4.34,790.62,336.06,134.8,-45.0
26.3081,0.44,786.29,313.03,134.8,-45.0
18.8886,-0.81,958.32,311.47,147.4,40.0
19.427,10.95,801.7,179.19,147.4,40.0
19.9654,13.39,932.1,180.61,147.4,40.0
20.5039,-0.82,966.93,196.14,147.4,40.0
21.0423,-1.04,885.99,256.54,147.4,40.0
21.5808,0.38,999.2,439.07,147.4,40.0
22.1192,-1.14,1031.16,459.91,147.4,40.0
22.6577,10.74,1007.23,646.79,147.4,40.0
23.1962,2.15,886.23,580.08,147.4,40.0
23.7346,10.55,869.77,449.67,147.4,40.0
24.2731,1.19,940.44,495.65,147.4,40.0
24.8116,-8.22,965.49,319.7,147.4,40.0
25.35,-1.38,868.52,344.2,147.4,40.0
25.8885,2.62,890.21,364.26,147.4,40.0
