times,winds,temps,intensity,angle1,angle2
24.598,-47.61,708.59,699.38,135.0,-45.0
24.6502,-51.18,778.33,642.83,135.0,-45.0
24.7024,-52.39,804.63,634.96,135.0,-45.0
25.0839,-46.24,723.7,473.97,135.0,-45.0
25.1361,-37.95,866.42,527.89,135.0,-45.0
25.1883,-42.45,777.39,554.83,135.0,-45.0
25.2405,-55.32,735.38,463.58,135.0,-45.0
25.6219,-48.18,788.04,467.3,135.0,-45.0
25.6741,-47.28,749.04,457.18,135.0,-45.0
25.7263,-45.7,708.07,487.7,135.0,-45.0
25.7785,-47.61,688.32,514.34,135.0,-45.0
26.1599,-49.52,727.29,421.39,135.0,-45.0
26.2121,-52.11,808.44,406.19,135.0,-45.0
26.2643,-52.58,723.17,388.02,135.0,-45.0
26.3165,-54.64,672.85,375.75,135.0,-45.0
26.6979,-46.96,710.49,368.42,135.0,-45.0
26.7501,-47.93,745.69,391.5,135.0,-45.0
26.8023,-33.01,723.39,331.85,135.0,-45.0
26.8545,-48.35,844.58,379.76,135.0,-45.0
27.2358,-25.81,710.2,347.79,135.0,-45.0
27.288,-40.92,884.99,418.81,135.0,-45.0
27.3402,-26.37,738.0,369.48,135.0,-45.0
27.3924,-21.5,741.69,346.87,135.0,-45.0
27.7738,-33.53,731.13,302.55,135.0,-45.0
27.826,-21.29,736.47,357.45,135.0,-45.0
27.8782,-42.69,759.2,344.73,135.0,-45.0
27.9304,-25.23,760.62,354.48,135.0,-45.0
28.3118,-10.96,665.78,324.17,135.0,-45.0
28.364,-16.84,745.11,288.79,135.0,-45.0
28.4162,2.04,797.14,283.17,135.0,-45.0
28.4684,0.12,744.92,330.41,135.0,-45.0
28.8498,-29.87,784.48,278.06,135.0,-45.0
28.902,-24.8,666.08,245.46,135.0,-45.0
28.9542,-30.56,772.27,241.93,135.0,-45.0
29.0064,-23.01,802.79,290.34,135.0,-45.0
29.3878,-20.74,774.63,280.83,135.0,-45.0
29.44,-16.0,943.81,339.13,135.0,-45.0
29.4922,-14.57,779.64,364.39,135.0,-45.0
29.5444,-12.81,778.82,363.33,135.0,-45.0
18.9034,59.38,748.22,607.5,147.5,39.9
19.4415,52.13,724.29,473.93,147.5,39.9
19.9793,39.01,707.36,426.81,147.5,39.9
20.5172,23.87,617.97,529.57,147.5,39.9
21.0551,28.72,862.86,1006.01,147.5,39.9
21.593,24.75,854.11,1300.95,147.5,39.9
22.1311,24.2,857.53,1449.18,147.5,39.9
22.669,35.78,883.3,1196.67,147.5,39.9
23.207,43.27,752.9,896.73,147.5,39.9
23.745,44.57,877.73,900.68,147.5,39.9
24.283,53.66,749.7,721.77,147.5,39.9
24.8214,64.34,709.13,606.13,147.5,39.9
25.3593,47.06,762.1,419.07,147.5,39.9
25.8972,55.34,691.07,437.12,147.5,39.9
26.4352,48.75,771.17,375.81,147.5,39.9
26.9731,35.64,778.84,355.56,147.5,39.9
27.5111,27.78,806.61,330.03,147.5,39.9
28.0491,13.6,765.08,235.91,147.5,39.9
28.5871,0.87,616.48,175.74,147.5,39.9
29.125,12.4,761.31,232.61,147.5,39.9
29.6633,-15.77,749.38,903.66,147.5,39.9
